id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497875239.0,550.0,58.0,9.0,299,74.655,17.612000000000002,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369430.0,72.34500000000001,8.228,,,,,,,,,,,,,False,Benfica,Sporting,-0.002901110000000002
2497875259.0,551.0,58.0,11.0,299,72.34500000000001,8.296,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,369712.0,83.265,4.6240000000000006,,,,,,,,,,,,,False,Benfica,Sporting,0.00634183
2497875269.0,552.0,58.0,14.0,299,83.05499999999999,4.216,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,401520.0,93.55499999999999,4.760000000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.010362779999999999
2497875315.0,553.0,58.0,17.0,299,93.55499999999999,4.760000000000001,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'RightFoot', 'PassEndY', 'Chipped', 'Cross', 'ShotAssist', 'IntentionalAssist', 'Angle', 'KeyPass']","[91, 119, 123, 137, 124, 125, 40, 41, 36, 37, 217, 218]",True,125476.0,98.91000000000001,31.076000000000004,,,,,,,,,,,,,True,Benfica,Sporting,0.2226029
2497875319.0,554.0,58.0,20.0,299,98.91000000000001,31.076000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['Head', 'RegularPlay', 'Assisted', 'BoxCentre', 'Zone', 'GoalMouthY', 'IntentionalAssist', 'GoalMouthZ', 'RelatedEventId']","[91, 7, 90, 10, 89, 1, 3, 14]",True,395802.0,,,,,,9.7,41.0,True,553.0,125476.0,,,,,,Benfica,Sporting,
2497875437.0,543.0,58.0,47.0,296,3.7800000000000002,33.932,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['GoalKick', 'Angle', 'Zone', 'Longball', 'MissHigh', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 127, 36, 38, 216, 218]",True,23285.0,45.36000000000001,23.256000000000004,,,,,,,,,,,1.0,Antonio Adán,True,Benfica,Sporting,0.00488072
2497875441.0,544.0,58.0,48.0,296,44.415,23.46,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,135563.0,38.85,34.068000000000005,,,,,,,,,,,20.0,Paulinho,False,Benfica,Sporting,-0.0016648199999999991
,,58.0,48.0,296,38.85,34.068000000000005,,,Carry,,,,,344378.0,39.795,32.096000000000004,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.0
2497875469.0,545.0,58.0,49.0,296,39.795,32.096000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
2497875457.0,556.0,58.0,49.0,299,65.205,35.904,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,369430.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875473.0,546.0,58.0,52.0,296,37.38,31.688000000000002,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
2497876535.0,594.0,58.0,52.0,299,67.62,36.312000000000005,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,369712.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875491.0,547.0,58.0,53.0,296,36.225,29.648000000000003,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'Chipped', 'Longball', 'PassEndX']","[91, 117, 124, 127, 36, 37, 216, 218]",True,408962.0,46.935,61.540000000000006,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,-0.00014302000000000065
2497875493.0,548.0,58.0,56.0,296,46.935,61.81200000000001,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,296364.0,,,,,,,,,,,,,11.0,Nuno Santos,,Benfica,Sporting,
2497875505.0,557.0,58.0,58.0,299,37.589999999999996,2.3800000000000003,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,401520.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875513.0,558.0,58.0,59.0,299,37.800000000000004,2.176,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,401520.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875619.0,550.0,59.0,13.0,296,56.595,68.0,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'ThrowIn', 'Zone', 'Angle']","[91, 212, 36, 38, 217]",True,296364.0,72.34500000000001,66.708,,,,,,,,,,,11.0,Nuno Santos,True,Benfica,Sporting,0.006485330000000001
2497875623.0,551.0,59.0,15.0,296,72.87,66.436,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,135563.0,,,,,,,,,,,,,20.0,Paulinho,,Benfica,Sporting,
2497875671.0,561.0,59.0,23.0,299,24.044999999999998,0.0,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle', 'Longball', 'ThrowIn']","[91, 212, 36, 37, 216]",True,401520.0,50.400000000000006,5.372000000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.004034900000000001
2497875675.0,562.0,59.0,27.0,299,62.580000000000005,4.216,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875683.0,553.0,59.0,27.0,296,42.42,63.784000000000006,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497875679.0,563.0,59.0,27.0,299,60.795,3.808,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875687.0,564.0,59.0,28.0,299,59.85,4.42,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,125476.0,66.15,14.348000000000003,,,,,,,,,,,,,True,Benfica,Sporting,0.0039675100000000005
2497875695.0,565.0,59.0,29.0,299,66.15,14.348000000000003,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['LayOff', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,395802.0,51.660000000000004,12.784,,,,,,,,,,,,,False,Benfica,Sporting,-0.004858069999999999
2497875705.0,566.0,59.0,31.0,299,50.82,12.376000000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,369712.0,67.62,24.14,,,,,,,,,,,,,True,Benfica,Sporting,0.005505920000000001
2497875715.0,567.0,59.0,32.0,299,67.62,24.344,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,303544.0,63.42,38.080000000000005,,,,,,,,,,,,,False,Benfica,Sporting,0.0006193799999999992
2497875733.0,568.0,59.0,35.0,299,67.515,41.956,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369430.0,87.57000000000001,54.264,,,,,,,,,,,,,True,Benfica,Sporting,0.020699219999999997
2497875747.0,569.0,59.0,39.0,299,89.04,54.67200000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,77.28,52.768,,,,,,,,,,,,,False,Benfica,Sporting,-0.0111372
2497875757.0,570.0,59.0,42.0,299,76.86,51.952000000000005,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369430.0,73.39500000000001,46.51200000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.00010719000000000353
2497875771.0,571.0,59.0,43.0,299,73.39500000000001,46.51200000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369712.0,73.5,54.06,,,,,,,,,,,,,False,Benfica,Sporting,-0.00010719000000000353
2497875797.0,572.0,59.0,47.0,299,78.64500000000001,53.040000000000006,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369430.0,89.775,59.704,,,,,,,,,,,,,False,Benfica,Sporting,0.005318000000000003
2497875813.0,573.0,59.0,53.0,299,93.34500000000001,59.092000000000006,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,85.155,58.888,,,,,,,,,,,,,False,Benfica,Sporting,-0.005819199999999997
2497875829.0,574.0,59.0,54.0,299,85.155,58.888,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369430.0,79.59,49.368,,,,,,,,,,,,,False,Benfica,Sporting,-0.0009806999999999975
2497875843.0,575.0,59.0,56.0,299,78.96000000000001,49.096000000000004,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369712.0,72.55499999999999,29.716000000000005,,,,,,,,,,,,,False,Benfica,Sporting,-0.004700530000000001
2497875851.0,576.0,59.0,59.0,299,72.135,28.084,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,75691.0,84.315,12.104000000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.005681229999999999
2497875853.0,577.0,60.0,1.0,299,84.315,11.9,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135127.0,85.78500000000001,18.088,,,,,,,,,,,,,False,Benfica,Sporting,0.025378660000000004
2497875867.0,578.0,60.0,2.0,299,85.78500000000001,18.088,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,83.265,13.736,,,,,,,,,,,,,False,Benfica,Sporting,0.0009806999999999975
2498143817.0,823.0,60.0,3.0,296,13.965000000000002,53.108,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,296364.0,,,,,,,,,,,,,11.0,Nuno Santos,,Benfica,Sporting,
2498143827.0,933.0,60.0,3.0,299,91.03500000000001,14.892,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875871.0,554.0,60.0,5.0,296,8.61,50.048,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497875869.0,579.0,60.0,5.0,299,96.39,17.952,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875873.0,580.0,60.0,6.0,299,102.375,19.244000000000003,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'OppositeRelatedEvent', 'Angle', 'Length', 'Offensive', 'Zone']","[91, 120, 29, 35, 37, 217, 218]",True,135127.0,100.38,21.352,,,,,,,,,,,,,False,Benfica,Sporting,
2497875875.0,555.0,60.0,6.0,296,3.045,47.804,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 60]",True,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Benfica,Sporting,
,,60.0,6.0,296,3.045,47.804,,,Carry,,,,,283978.0,6.09,50.32,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,-0.0013791799999999998
2497876099.0,562.0,60.0,7.0,296,6.09,50.32,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Benfica,Sporting,
2497875877.0,581.0,60.0,7.0,299,98.91000000000001,17.68,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['MissRight', 'OppositeRelatedEvent', 'Zone']",[122],False,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875963.0,582.0,60.0,30.0,299,104.47500000000001,0.34,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndX', 'PassEndY', 'Zone', 'RightFoot', 'Length', 'CornerTaken', 'Angle', 'Cross', 'Longball']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,125476.0,93.45,32.164,,,,,,,,,,,,,True,Benfica,Sporting,
2497875975.0,556.0,60.0,32.0,296,8.085,34.272,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 94, 95, 57, 215]",True,395992.0,24.465000000000003,68.0,,,,,,,,,,,25.0,Gonçalo Inácio,,Benfica,Sporting,
2497875989.0,584.0,60.0,37.0,299,78.435,0.0,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'ThrowIn', 'PassEndX', 'Angle', 'Zone']","[91, 212, 36, 37, 217]",True,401520.0,79.69500000000001,10.472000000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.008311429999999998
2497876007.0,585.0,60.0,39.0,299,79.69500000000001,10.472000000000001,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135127.0,88.41000000000001,4.760000000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.005318000000000003
2497876013.0,586.0,60.0,42.0,299,88.62,4.760000000000001,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,125476.0,90.09,7.412000000000001,,,,,,,,,,,,,False,Benfica,Sporting,
2497876019.0,558.0,60.0,44.0,296,11.655,59.636,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,362352.0,,,,,,,,,,,,,24.0,Pedro Porro,,Benfica,Sporting,
2497876029.0,587.0,60.0,46.0,299,95.55,6.936,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Length', 'PassEndY', 'Cross', 'RightFoot', 'Angle', 'Offensive', 'PassEndX']","[91, 137, 126, 36, 37, 217, 218]",True,125476.0,95.865,10.404000000000002,,,,,,,,,,,,,False,Benfica,Sporting,
2497876033.0,559.0,60.0,46.0,296,11.025,60.31600000000001,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['OppositeRelatedEvent', 'BlockedCross', 'Zone']","[91, 59]",True,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497876043.0,588.0,60.0,48.0,299,94.815,8.364,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497876039.0,560.0,60.0,48.0,296,10.185,59.636,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']",[64],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497876071.0,561.0,60.0,56.0,296,0.0,0.0,65.0,"{'value': 2, 'displayName': 'SecondHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,408962.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497876283.0,589.0,61.0,32.0,299,93.66000000000001,7.276,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'LeftFoot', 'OppositeRelatedEvent', 'Cross', 'Zone', 'Chipped', 'FreekickTaken']","[91, 138, 124, 126, 36, 37, 217, 218]",True,107252.0,103.74,34.68,,,,,,,,,,,,,True,Benfica,Sporting,
2497876285.0,563.0,61.0,35.0,296,2.625,33.932,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Claim,Successful,"['Zone', 'OppositeRelatedEvent', 'HighClaim']","[91, 93, 104]",True,23285.0,,,,,,,,,,,,,1.0,Antonio Adán,,Benfica,Sporting,
2497876319.0,564.0,61.0,41.0,296,9.240000000000002,28.832,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'KeeperThrow', 'Longball', 'Zone', 'Angle']","[91, 36, 38, 216, 218]",True,23285.0,35.385000000000005,2.5160000000000005,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,0.0004354500000000004
,,61.0,41.0,296,35.385000000000005,2.5160000000000005,,,Carry,,,,,362352.0,41.79,8.568,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.0
2497876333.0,565.0,61.0,45.0,296,41.79,8.568,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,362352.0,68.25,14.416,,,,,,,,,,,24.0,Pedro Porro,True,Benfica,Sporting,
2497876335.0,590.0,61.0,47.0,299,43.68000000000001,59.568,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497876343.0,591.0,61.0,48.0,299,41.895,59.092000000000006,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,75691.0,51.135000000000005,53.244,,,,,,,,,,,,,False,Benfica,Sporting,0.0016982100000000003
2497876351.0,592.0,61.0,50.0,299,50.925000000000004,53.17600000000001,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,369712.0,59.535000000000004,45.492000000000004,,,,,,,,,,,,,False,Benfica,Sporting,0.003010559999999999
2497876357.0,593.0,61.0,52.0,299,62.370000000000005,44.608,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Chipped', 'Length']","[91, 120, 29, 124, 36, 37, 216, 218]",True,369430.0,68.775,46.24,,,,,,,,,,,,,False,Benfica,Sporting,
2497876371.0,566.0,61.0,55.0,296,31.815,29.104,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497876377.0,567.0,61.0,56.0,296,23.205000000000002,46.172000000000004,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Benfica,Sporting,
2497876383.0,568.0,61.0,56.0,296,23.205000000000002,46.172000000000004,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,283978.0,28.035,53.38,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0005818599999999983
2497876397.0,569.0,61.0,57.0,296,28.035,53.38,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,296364.0,32.865,44.744,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0005097200000000017
,,61.0,57.0,296,32.865,44.744,,,Carry,,,,,368409.0,31.395,44.132000000000005,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,0.0
2497876423.0,570.0,61.0,59.0,296,31.395,44.132000000000005,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,368409.0,25.200000000000003,38.964,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,-0.0009391300000000016
,,61.0,59.0,296,25.200000000000003,38.964,,,Carry,,,,,23285.0,15.435,37.944,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,0.000661730000000001
2497876581.0,574.0,62.0,44.0,296,15.435,37.944,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,[],[93],False,23285.0,,,,,,,,,,,,,1.0,Antonio Adán,,Benfica,Sporting,
2497876601.0,575.0,62.0,46.0,296,15.855,33.932,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'KeeperThrow', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 35, 38, 215, 218]",True,23285.0,15.540000000000001,16.932,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,-0.002041330000000001
,,62.0,46.0,296,15.540000000000001,16.932,,,Carry,,,,,395992.0,17.955000000000002,16.592,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0
2497876607.0,576.0,62.0,48.0,296,17.955000000000002,16.592,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,395992.0,31.919999999999998,1.7000000000000002,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0003527700000000005
2497876621.0,577.0,62.0,50.0,296,32.13,1.7000000000000002,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndX', 'Longball', 'PassEndY']","[91, 120, 128, 36, 37, 216, 218]",True,362352.0,52.92,30.26,,,,,,,,,,,24.0,Pedro Porro,True,Benfica,Sporting,
2497876635.0,598.0,62.0,54.0,299,45.36000000000001,32.368,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,443613.0,55.02,44.404,,,,,,,,,,,,,False,Benfica,Sporting,0.0020099799999999998
2497876637.0,599.0,62.0,55.0,299,55.02,44.404,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,369712.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497876649.0,600.0,62.0,55.0,299,55.02,44.404,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,369712.0,69.92999999999999,39.984,,,,,,,,,,,,,True,Benfica,Sporting,0.00699553
2497876651.0,601.0,62.0,56.0,299,69.92999999999999,39.984,67.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'LayOff', 'Length', 'Angle']","[91, 120, 29, 35, 38, 216, 218]",True,395802.0,62.05500000000001,37.672000000000004,,,,,,,,,,,,,False,Benfica,Sporting,
