id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2338813435.0,29.0,2.0,292.0,422230.0,31.919999999999998,46.104,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,39.0,24.150000000000002,41.14,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,-0.0009391300000000016
2338813511.0,30.0,2.0,292.0,383607.0,24.150000000000002,41.14,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[90, 116, 29, 35, 36, 214, 217]",True,40.0,26.985,57.05200000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0004294100000000016
2338813605.0,31.0,2.0,292.0,381650.0,25.830000000000002,57.46,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,42.0,29.400000000000002,65.62,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Tondela,0.0003527700000000005
,,2.0,,355358.0,29.400000000000002,65.62,,,Carry,,,,,42.0,27.405,58.88800000000001,,,,,,,,,,64.0,Rafael Camacho,False,Belenenses SAD,Tondela,0.0008183100000000009
2338813637.0,32.0,2.0,292.0,355358.0,27.405,58.88800000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Longball', 'StandingSave', 'Length']","[90, 119, 127, 35, 37, 215, 217]",True,46.0,55.755,43.45200000000001,,,,,,,,,,64.0,Rafael Camacho,True,Belenenses SAD,Tondela,0.006261059999999999
2339351941.0,902.0,2.0,8071.0,375327.0,57.12,29.784,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[90, 100, 55]",True,47.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338813651.0,43.0,2.0,8071.0,394932.0,48.72,26.996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,49.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338813711.0,44.0,2.0,8071.0,394932.0,48.72,26.996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,49.0,68.77500000000002,33.728,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.005124720000000001
2338813719.0,45.0,2.0,8071.0,380894.0,66.15,30.532,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 118, 116, 29, 34, 37, 215, 217]",True,50.0,58.27500000000001,24.344000000000005,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.0031147400000000013
2338813767.0,46.0,2.0,8071.0,116223.0,60.480000000000004,27.880000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,53.0,78.22500000000002,16.592,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.00711993
2338813863.0,47.0,2.0,8071.0,283364.0,98.385,18.224,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'ShotAssist', 'RegularPlay', 'Zone', 'PassEndX', 'Length', 'IntentionalAssist', 'BigChanceCreated', 'IntentionalGoalAssist', 'KeyPass']","[90, 91, 99, 118, 116, 29, 122, 202, 204, 39, 45, 51, 34, 36, 216, 217]",True,57.0,89.565,35.36,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.04362507
2338813869.0,48.0,2.0,8071.0,380894.0,91.14,36.448,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['Zone', 'BigChance', 'GoalMouthZ', 'LowRight', 'GoalMouthY', 'LeftFoot', 'RelatedEventId', 'Assisted', 'StandingSave', 'IntentionalAssist', 'BoxCentre', 'RegularPlay']","[90, 23, 8, 9, 201, 1, 3, 12, 16, 18, 25]",True,58.0,,,47.0,283364.0,12.7,46.1,True,True,,,,,,,Belenenses SAD,Tondela,
2338815317.0,33.0,3.0,292.0,422230.0,52.815,34.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,50.0,35.385000000000005,20.876,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,-0.004203539999999999
,,3.0,,70884.0,35.385000000000005,20.876,,,Carry,,,,,50.0,34.65,26.792000000000005,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,-0.0013679799999999995
2338815347.0,34.0,3.0,292.0,70884.0,34.65,26.792000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[90, 116, 29, 35, 36, 214, 217]",True,58.0,34.965,39.372,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0
,,3.0,,383607.0,34.965,39.372,,,Carry,,,,,58.0,35.910000000000004,42.84,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0013679799999999995
2338815419.0,35.0,4.0,292.0,383607.0,35.910000000000004,42.84,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,1.0,37.38,54.94400000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,-0.0005445499999999995
,,4.0,,381650.0,37.38,54.94400000000001,,,Carry,,,,,1.0,41.160000000000004,56.37200000000001,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Tondela,0.0
2338815473.0,36.0,4.0,292.0,381650.0,41.160000000000004,56.37200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Chipped']","[90, 119, 123, 127, 35, 37, 216, 217]",True,3.0,70.03500000000001,35.63200000000001,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Tondela,0.011704299999999999
2338815467.0,49.0,4.0,8071.0,375327.0,34.230000000000004,32.980000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[196, 199]",False,5.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338815483.0,37.0,4.0,292.0,422230.0,70.77000000000001,35.02,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 198]",False,5.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338816263.0,57.0,4.0,8071.0,375327.0,31.290000000000003,39.57600000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[90],True,5.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338815549.0,50.0,4.0,8071.0,369863.0,29.295,50.048,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,6.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338815571.0,51.0,4.0,8071.0,369863.0,29.294999999999998,50.04800000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'HeadPass', 'PassEndX', 'PassEndY', 'Zone']","[90, 116, 29, 138, 35, 37, 215, 217]",True,6.0,40.74,42.364000000000004,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.00152184
2338815623.0,52.0,4.0,8071.0,380894.0,38.85,43.45200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[90, 116, 29, 35, 36, 215, 217]",True,9.0,44.415,64.26000000000002,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.0002082999999999998
2338815671.0,53.0,4.0,8071.0,91775.0,40.215,64.66800000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,12.0,23.415000000000006,60.31600000000002,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.0028141300000000015
2338815705.0,54.0,4.0,8071.0,369863.0,23.835,60.452000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[90, 117, 119, 28, 35, 36, 215, 217]",True,13.0,46.515,62.96800000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.004034900000000001
2338815747.0,39.0,4.0,292.0,411937.0,61.32,2.584,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,14.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
2338816019.0,56.0,4.0,8071.0,369863.0,37.905,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'ThrowIn', 'Longball', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 211, 35, 37, 215]",True,24.0,48.72,48.75600000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.0030286099999999993
2338816069.0,42.0,4.0,292.0,383607.0,47.565,29.512,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,29.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Tondela,
2338816133.0,43.0,4.0,292.0,383607.0,47.565,29.512,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[90, 116, 29, 34, 36, 215, 217]",True,31.0,42.63,44.336000000000006,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,-0.00215424
2338816189.0,44.0,4.0,292.0,381650.0,42.735000000000014,44.88,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,35.0,37.59,21.012,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Tondela,0.0
,,4.0,,70884.0,37.59,21.012,,,Carry,,,,,35.0,45.255,18.632,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.00159954
2338816311.0,45.0,4.0,292.0,70884.0,45.255,18.632,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[90, 118, 116, 29, 35, 37, 215, 217]",True,39.0,54.81,3.5360000000000005,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0004446799999999994
2338816365.0,46.0,4.0,292.0,322735.0,54.915,2.924,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Chipped', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 123, 204, 35, 36, 216, 217]",True,41.0,82.74,11.356,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.014796759999999999
2338816409.0,47.0,4.0,292.0,422230.0,82.74,11.22,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,43.0,78.015,19.244000000000003,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,-0.00541032
,,4.0,,411937.0,78.015,19.244000000000003,,,Carry,,,,,43.0,79.69500000000001,20.196000000000005,,,,,,,,,,16.0,César Sousa,False,Belenenses SAD,Tondela,0.004429620000000002
2338816499.0,48.0,4.0,292.0,411937.0,79.69500000000001,20.196000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Throughball', 'Chipped', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[90, 118, 116, 29, 123, 128, 204, 35, 36, 216, 217]",True,45.0,94.605,33.52400000000001,,,,,,,,,,16.0,César Sousa,True,Belenenses SAD,Tondela,0.079499
2338816507.0,49.0,4.0,292.0,383185.0,94.605,33.524,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,46.0,,,,,,,,,,,,25.0,Safira,,Belenenses SAD,Tondela,
2338816511.0,58.0,4.0,8071.0,322763.0,7.035,34.68,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[92],False,48.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338816985.0,59.0,4.0,8071.0,322763.0,14.490000000000004,36.856,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'PassEndX', 'Angle', 'PassEndY']","[90, 119, 127, 35, 37, 216, 217]",True,57.0,76.02000000000001,14.076000000000002,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.013187989999999998
2338817053.0,50.0,5.0,292.0,383607.0,23.415000000000003,49.028,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,10.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Tondela,
2338817137.0,51.0,5.0,292.0,383607.0,23.415000000000006,49.028000000000006,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Longball']","[90, 116, 126, 35, 37, 214, 217]",True,10.0,34.335000000000015,18.768,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.00109158
,,5.0,,322735.0,34.335000000000015,18.768,,,Carry,,,,,10.0,40.005,15.436,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.0010425699999999996
2338817243.0,52.0,5.0,292.0,322735.0,40.005,15.436,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,13.0,51.03,2.788,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.00033624999999999974
,,5.0,,235920.0,51.03,2.788,,,Carry,,,,,13.0,49.56,4.828,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,0.0
2338817325.0,53.0,5.0,292.0,235920.0,49.56,4.828,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,17.0,34.65,23.528,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,-0.0013788199999999994
,,5.0,,70884.0,34.65,23.528,,,Carry,,,,,17.0,33.495,25.432000000000002,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0
2338817357.0,54.0,5.0,292.0,70884.0,33.495,25.432000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 34, 36, 214, 217]",True,19.0,32.655,36.65200000000001,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0002191399999999996
2338817407.0,55.0,5.0,292.0,383607.0,32.550000000000004,36.65200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,21.0,34.545,25.772000000000002,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0
,,5.0,,70884.0,34.545,25.772000000000002,,,Carry,,,,,21.0,45.675000000000004,18.632,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0029675199999999995
2338817459.0,56.0,5.0,292.0,70884.0,45.675000000000004,18.632,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,26.0,49.035000000000004,2.3800000000000003,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,-0.0018078399999999998
,,5.0,,322735.0,49.035000000000004,2.3800000000000003,,,Carry,,,,,26.0,53.655,2.5160000000000005,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.002252519999999999
2338817473.0,57.0,5.0,292.0,322735.0,53.655,2.5160000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave']","[90, 118, 116, 29, 35, 37, 215, 217]",True,28.0,67.83,0.68,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.002714640000000001
2338817543.0,58.0,5.0,292.0,235920.0,68.77500000000002,1.36,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,29.0,72.45,7.004000000000001,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,0.00377069
,,5.0,,411937.0,72.45,7.004000000000001,,,Carry,,,,,29.0,71.61,5.644000000000001,,,,,,,,,,16.0,César Sousa,False,Belenenses SAD,Tondela,0.0
2339336433.0,896.0,5.0,8071.0,380894.0,33.495,52.224,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,30.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2339336455.0,946.0,5.0,292.0,411937.0,71.505,15.776,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[90, 53]",True,30.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
2338817553.0,59.0,5.0,292.0,411937.0,71.61,5.644000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[90, 118, 116, 29, 34, 37, 215, 217]",True,32.0,67.095,3.400000000000001,,,,,,,,,,16.0,César Sousa,False,Belenenses SAD,Tondela,-0.00377069
,,5.0,,235920.0,67.095,3.400000000000001,,,Carry,,,,,32.0,67.62,5.576,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,0.0
2338817609.0,60.0,5.0,292.0,235920.0,67.62,5.576,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[90, 118, 116, 29, 34, 36, 215, 217]",True,33.0,64.155,12.58,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,0.0012528699999999997
,,5.0,,322735.0,64.155,12.58,,,Carry,,,,,33.0,63.63,19.788000000000004,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.0006478500000000019
2338817633.0,61.0,5.0,292.0,322735.0,63.63,19.788000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone']","[90, 118, 116, 29, 34, 36, 215, 217]",True,34.0,55.44,29.92,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,-0.002456040000000003
,,5.0,,383607.0,55.44,29.92,,,Carry,,,,,34.0,56.38500000000001,32.300000000000004,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0
2338817791.0,62.0,5.0,292.0,383607.0,56.38500000000001,32.300000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Length', 'Longball', 'Angle', 'StandingSave']","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",True,37.0,79.065,65.28,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.010667840000000001
,,5.0,,355358.0,79.065,65.28,,,Carry,,,,,37.0,70.66500000000002,53.924,,,,,,,,,,64.0,Rafael Camacho,False,Belenenses SAD,Tondela,-0.0035479100000000013
2338817807.0,63.0,5.0,292.0,355358.0,70.665,53.924,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[90, 69]",True,42.0,,,,,,,,,,,,64.0,Rafael Camacho,,Belenenses SAD,Tondela,
2338817797.0,60.0,5.0,8071.0,394930.0,34.33500000000001,14.076,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[90, 141]",True,43.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338817949.0,64.0,5.0,292.0,355358.0,70.875,36.24400000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,47.0,81.375,38.48800000000001,,,,,,,,,,64.0,Rafael Camacho,True,Belenenses SAD,Tondela,0.01126177
,,5.0,,383185.0,81.375,38.48800000000001,,,Carry,,,,,47.0,79.905,41.004,,,,,,,,,,25.0,Safira,False,Belenenses SAD,Tondela,0.0
2338818033.0,65.0,5.0,292.0,383185.0,79.905,41.004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,50.0,73.815,44.744,,,,,,,,,,25.0,Safira,False,Belenenses SAD,Tondela,-0.010990860000000002
,,5.0,,292068.0,73.815,44.744,,,Carry,,,,,50.0,73.185,48.416,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Tondela,0.0
2338818099.0,66.0,5.0,292.0,292068.0,73.185,48.416,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,52.0,74.97000000000001,65.62,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Tondela,-0.0029011099999999984
,,5.0,,381650.0,74.97000000000001,65.62,,,Carry,,,,,52.0,74.13,63.85200000000001,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Tondela,0.0
2338818151.0,67.0,5.0,292.0,381650.0,74.13,63.85200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,55.0,70.03500000000001,59.704,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Tondela,0.0
,,5.0,,383185.0,70.03500000000001,59.704,,,Carry,,,,,55.0,68.14500000000001,59.22800000000001,,,,,,,,,,25.0,Safira,False,Belenenses SAD,Tondela,-0.0025178200000000005
2338818199.0,68.0,5.0,292.0,383185.0,68.14500000000001,59.22800000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[90, 118, 116, 29, 34, 37, 215, 217]",True,57.0,56.175000000000004,57.66400000000001,,,,,,,,,,25.0,Safira,False,Belenenses SAD,Tondela,-0.0025853399999999985
2338818261.0,69.0,5.0,292.0,383607.0,56.175000000000004,57.66400000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,59.0,65.31,60.58800000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0013324699999999988
2338818297.0,70.0,6.0,292.0,355358.0,65.31,60.58800000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 34, 37, 215, 217]",True,0.0,54.70500000000001,55.01200000000001,,,,,,,,,,64.0,Rafael Camacho,False,Belenenses SAD,Tondela,-0.0013324699999999988
,,6.0,,383607.0,54.70500000000001,55.01200000000001,,,Carry,,,,,0.0,51.765,50.38800000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,-0.0018268500000000014
2338818387.0,71.0,6.0,292.0,383607.0,51.765,50.38800000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,3.0,45.15,30.26,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0005547
,,6.0,,70884.0,45.15,30.26,,,Carry,,,,,3.0,48.615,31.484000000000005,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0
2338818489.0,72.0,6.0,292.0,70884.0,48.615,31.484000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,7.0,47.775,18.156000000000002,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,-0.0005547
,,6.0,,322735.0,47.775,18.156000000000002,,,Carry,,,,,7.0,50.19,16.116,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,-0.0004458799999999992
