id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2519439351.0,158.0,13.0,299,303544.0,98.59500000000001,63.376000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,55.0,81.79500000000002,60.79200000000001,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,-0.010362779999999999
,,13.0,299,75691.0,81.79500000000002,60.79200000000001,,,Carry,,,,,55.0,78.015,57.05200000000001,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,0.0019695999999999984
2519439397.0,159.0,13.0,299,75691.0,78.015,57.05200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndY', 'Cross', 'RightFoot', 'PassEndX', 'Angle', 'Chipped', 'Zone', 'StandingSave']","[91, 137, 124, 126, 36, 38, 217, 218]",True,58.0,105.0,14.892,,,,,,,,,,30.0,Nicolás Otamendi,True,Maritimo,Benfica,
2519439703.0,163.0,14.0,264,86730.0,4.620000000000001,33.32,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'GoalKick', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,23.0,8.085,30.668000000000003,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2519439731.0,164.0,14.0,264,300848.0,9.765,32.708000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,26.0,12.600000000000001,57.868,,,,,,,,,,,,False,Maritimo,Benfica,-0.002041330000000001
2519439797.0,165.0,14.0,264,401126.0,13.65,60.724000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Chipped', 'StandingSave', 'PassEndY', 'Longball', 'Angle', 'Length']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,29.0,57.75,58.14000000000001,,,,,,,,,,,,True,Maritimo,Benfica,0.008321970000000001
2519439799.0,166.0,14.0,264,388653.0,56.7,64.736,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,36.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519439835.0,161.0,14.0,299,369712.0,48.300000000000004,3.2640000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,36.0,,,,,,,,,,,,61.0,Florentino,,Maritimo,Benfica,
2519439813.0,167.0,14.0,264,388653.0,57.645,65.144,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,37.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519440055.0,163.0,14.0,299,401520.0,51.765,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 212, 36, 37, 216]",True,49.0,61.425000000000004,6.800000000000001,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,0.0049671599999999965
,,14.0,299,326505.0,61.425000000000004,6.800000000000001,,,Carry,,,,,49.0,65.10000000000001,12.172,,,,,,,,,,7.0,David Neres,True,Maritimo,Benfica,0.0012528700000000031
2519440061.0,164.0,14.0,299,326505.0,65.10000000000001,12.172,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Offensive', 'Zone']","[91, 63]",True,50.0,,,,,,,,,,,,7.0,David Neres,,Maritimo,Benfica,
2519440071.0,169.0,14.0,264,300848.0,39.9,55.828,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,50.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519440281.0,165.0,15.0,299,361961.0,55.964999999999996,13.396,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 132, 36, 38, 216, 218]",True,3.0,64.89,12.444,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,0.0025853399999999985
2519440301.0,166.0,15.0,299,326505.0,64.68,13.056000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,5.0,64.995,19.448000000000004,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,0.0006478500000000019
2519440339.0,167.0,15.0,299,369712.0,64.89,20.060000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,7.0,58.065,21.624000000000002,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,-0.002495360000000002
,,15.0,299,361961.0,58.065,21.624000000000002,,,Carry,,,,,7.0,55.33500000000001,27.268000000000004,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,3.931999999999894e-05
2519440357.0,168.0,15.0,299,361961.0,55.33500000000001,27.268000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,9.0,57.96000000000001,56.37200000000001,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,-0.0007771499999999973
2519440385.0,169.0,15.0,299,75691.0,57.96000000000001,56.440000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,11.0,70.665,64.464,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,0.005103159999999999
2519440397.0,170.0,15.0,299,107252.0,71.08500000000001,64.464,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,12.0,81.9,59.024,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.008311429999999998
2519440455.0,171.0,15.0,299,303544.0,81.79500000000002,59.024,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 217, 218]",True,13.0,78.015,59.024,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0
,,15.0,299,107252.0,78.015,59.024,,,Carry,,,,,13.0,89.355,48.416000000000004,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.030896170000000004
2519440465.0,172.0,15.0,299,107252.0,89.355,48.416000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,17.0,96.17999999999999,45.084,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,0.009514569999999993
2519440475.0,173.0,15.0,299,395802.0,96.075,44.948,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 120, 29, 35, 38, 217, 218]",True,18.0,91.35000000000001,40.188,,,,,,,,,,88.0,Gonçalo Ramos,False,Maritimo,Benfica,
2519440513.0,170.0,15.0,264,101952.0,11.340000000000002,31.688000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 102, 56]",True,19.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519440551.0,174.0,15.0,299,401520.0,79.69500000000001,25.092000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['OutOfBoxCentre', 'MissHigh', 'Zone', 'RegularPlay', 'GoalMouthZ', 'RightFoot', 'GoalMouthY', 'StandingSave']","[91, 7, 10, 2, 3, 12]",True,23.0,,,,,,,94.4,44.7,True,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519440939.0,172.0,15.0,264,86730.0,4.095,33.32,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'GoalKick']","[91, 117, 30, 36, 37, 215, 218]",True,45.0,9.975,52.156000000000006,,,,,,,,,,,,False,Maritimo,Benfica,-0.0019098400000000003
2519440949.0,173.0,15.0,264,401126.0,19.635,61.88,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Length', 'Angle', 'Chipped', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,50.0,46.62,59.50000000000001,,,,,,,,,,,,False,Maritimo,Benfica,
2519440957.0,176.0,15.0,299,401520.0,54.915,7.548,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,52.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519440987.0,177.0,15.0,299,395802.0,69.615,19.448000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,54.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Maritimo,Benfica,
,,15.0,299,395802.0,69.615,19.448000000000004,,,Carry,,,,,54.0,69.19500000000001,23.323999999999998,,,,,,,,,,88.0,Gonçalo Ramos,False,Maritimo,Benfica,0.0
2519441049.0,178.0,15.0,299,395802.0,69.19500000000001,23.323999999999998,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,55.0,74.76,34.476000000000006,,,,,,,,,,88.0,Gonçalo Ramos,False,Maritimo,Benfica,0.004500169999999998
,,15.0,299,303544.0,74.76,34.476000000000006,,,Carry,,,,,55.0,76.125,28.084,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0
2519441073.0,179.0,15.0,299,303544.0,76.125,28.084,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,58.0,80.22000000000001,14.416,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.005681229999999999
,,15.0,299,125476.0,80.22000000000001,14.416,,,Carry,,,,,58.0,81.27000000000001,17.136,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.0
2519441095.0,180.0,16.0,299,125476.0,81.27000000000001,17.136,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,2.0,75.705,22.644,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,-0.004429619999999999
,,16.0,299,369712.0,75.705,22.644,,,Carry,,,,,2.0,75.075,20.604000000000003,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,0.0
2519441163.0,181.0,16.0,299,369712.0,75.075,20.604000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,4.0,84.84,2.72,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,0.003440719999999998
,,16.0,299,401520.0,84.84,2.72,,,Carry,,,,,4.0,87.255,5.032000000000001,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,0.007287600000000002
2519441253.0,182.0,16.0,299,401520.0,87.255,5.032000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,8.0,82.635,18.768,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,0.0009889000000000009
,,16.0,299,303544.0,82.635,18.768,,,Carry,,,,,8.0,84.0,17.408,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0009806999999999975
2519441269.0,183.0,16.0,299,303544.0,84.0,17.408,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,12.0,92.925,4.0120000000000005,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.006298700000000001
2519441349.0,184.0,16.0,299,401520.0,94.39500000000001,3.74,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'RightFoot', 'ShotAssist', 'Cross', 'PassEndY', 'IntentionalAssist', 'PassEndX', 'StandingSave', 'Zone', 'BigChanceCreated', 'KeyPass']","[91, 119, 123, 137, 125, 203, 40, 41, 36, 37, 217, 218]",True,14.0,101.115,30.872,,,,,,,,,,6.0,Alexander Bah,True,Maritimo,Benfica,0.2226029
,,16.0,299,125476.0,101.115,30.872,,,Carry,,,,,14.0,100.80000000000001,28.492,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.0
2519441353.0,185.0,16.0,299,125476.0,100.80000000000001,28.492,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['SmallBoxRight', 'GoalMouthZ', 'StandingSave', 'RegularPlay', 'Assisted', 'RelatedEventId', 'BigChance', 'IntentionalAssist', 'GoalMouthY', 'MissHigh', 'Zone', 'LeftFoot']","[91, 7, 90, 10, 201, 0, 3, 13]",True,15.0,,,184.0,401520.0,,,70.8,47.6,True,,,20.0,João Mário,,Maritimo,Benfica,
2519441817.0,175.0,16.0,264,86730.0,3.7800000000000002,33.32,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'GoalKick', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,47.0,11.97,29.580000000000002,,,,,,,,,,,,False,Maritimo,Benfica,0.0014166600000000001
2519441827.0,176.0,16.0,264,300848.0,11.97,29.716000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 118, 120, 29, 36, 38, 215, 218]",True,50.0,15.120000000000001,26.180000000000003,,,,,,,,,,,,False,Maritimo,Benfica,
2519441843.0,187.0,16.0,299,395802.0,92.29500000000002,40.392,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,50.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Maritimo,Benfica,
2519441893.0,177.0,16.0,264,300848.0,13.334999999999999,31.076000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'HeadPass', 'Zone']","[91, 117, 30, 139, 35, 37, 215, 218]",True,53.0,2.7300000000000004,32.096000000000004,,,,,,,,,,,,False,Maritimo,Benfica,-0.0014166600000000001
2519441905.0,178.0,16.0,264,86730.0,2.7300000000000004,32.096000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,56.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519442073.0,179.0,17.0,264,86730.0,11.865000000000002,34.34,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'KeeperThrow', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 36, 38, 215, 218]",True,3.0,22.89,7.004000000000001,,,,,,,,,,,,False,Maritimo,Benfica,-0.002378680000000001
2519442091.0,180.0,17.0,264,335707.0,24.57,7.616,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,5.0,42.945,14.212,,,,,,,,,,,,False,Maritimo,Benfica,
2519442107.0,188.0,17.0,299,369712.0,69.51,61.2,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,6.0,,,,,,,,,,,,61.0,Florentino,,Maritimo,Benfica,
2519442121.0,189.0,17.0,299,107252.0,69.19500000000001,65.41600000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,8.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519442137.0,190.0,17.0,299,107252.0,64.155,65.28,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,8.0,80.01,65.41600000000001,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.010112520000000003
,,17.0,299,303544.0,80.01,65.41600000000001,,,Carry,,,,,8.0,86.73,58.276,,,,,,,,,,8.0,Fredrik Aursnes,True,Maritimo,Benfica,0.013106799999999998
,,17.0,299,107252.0,69.19500000000001,65.41600000000001,,,Carry,,,,,8.0,64.155,65.28,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,0.0
2519442171.0,191.0,17.0,299,303544.0,86.73,58.276,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,11.0,85.05,38.964,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.005580540000000002
2519442189.0,192.0,17.0,299,395802.0,85.05,38.964,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 35, 38, 217, 218]",True,14.0,73.815,38.48800000000001,,,,,,,,,,88.0,Gonçalo Ramos,False,Maritimo,Benfica,
2519442201.0,181.0,17.0,264,371582.0,32.550000000000004,31.824,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,16.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519442225.0,182.0,17.0,264,371582.0,36.225,36.312000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,17.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519442257.0,193.0,17.0,299,75691.0,68.775,31.688000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,17.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519442259.0,194.0,17.0,299,125476.0,69.51,12.58,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,19.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
,,17.0,299,125476.0,69.51,12.58,,,Carry,,,,,19.0,74.655,3.808,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.0025178200000000005
2519442339.0,195.0,17.0,299,125476.0,74.655,3.808,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,25.0,78.22500000000001,11.152,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.008311429999999998
2519442391.0,196.0,17.0,299,326505.0,78.22500000000001,11.22,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'ShotAssist', 'Length', 'StandingSave', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,26.0,76.02000000000001,15.504000000000001,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,0.0
,,17.0,299,361961.0,76.02000000000001,15.504000000000001,,,Carry,,,,,26.0,83.58,24.684,,,,,,,,,,22.0,Chiquinho,True,Maritimo,Benfica,0.004536810000000002
2519442393.0,197.0,17.0,299,361961.0,83.58,24.684,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'RegularPlay', 'Assisted', 'Zone', 'OppositeRelatedEvent', 'LowCentre', 'BlockedY', 'RelatedEventId', 'Blocked', 'GoalMouthY', 'OutOfBoxCentre', 'StandingSave', 'GoalMouthZ', 'LeftFoot']","[91, 10, 2, 3, 11, 13]",True,29.0,,,196.0,326505.0,83.4,38.8,19.0,49.6,True,,,22.0,Chiquinho,,Maritimo,Benfica,
2519442415.0,183.0,17.0,264,300848.0,15.959999999999999,39.644,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OutfielderBlock', 'StandingSave', 'OppositeRelatedEvent']","[91, 58]",True,29.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519442425.0,198.0,17.0,299,361961.0,91.14,28.696000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['StandingSave', 'BoxCentre', 'GoalMouthZ', 'BlockedY', 'Zone', 'OppositeRelatedEvent', 'RightFoot', 'BlockedX', 'LowCentre', 'Blocked', 'RegularPlay', 'GoalMouthY']","[91, 10, 1, 3, 11, 12]",True,32.0,,,,,90.1,43.9,19.0,48.9,True,,,22.0,Chiquinho,,Maritimo,Benfica,
2519442419.0,184.0,17.0,264,137058.0,7.875,36.176,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'OutfielderBlock']","[91, 58]",True,32.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519442439.0,185.0,17.0,264,137058.0,5.670000000000001,41.208000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,35.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519442459.0,199.0,17.0,299,361961.0,99.33,26.792,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[122],False,35.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
2519443595.0,202.0,19.0,299,326505.0,104.47500000000001,0.272,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'CornerTaken', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,11.0,94.08,4.556,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,-0.003075179999999997
2519443599.0,203.0,19.0,299,361961.0,95.23500000000001,3.6720000000000006,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,14.0,87.675,6.732000000000001,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,0.0
,,19.0,299,326505.0,87.675,6.732000000000001,,,Carry,,,,,14.0,89.14500000000001,10.268,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,0.005819199999999997
2519443633.0,206.0,19.0,299,326505.0,89.14500000000001,10.268,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'ShotAssist', 'LeftFoot', 'Zone', 'Chipped', 'IntentionalAssist', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Cross', 'KeyPass']","[91, 119, 123, 138, 124, 125, 40, 41, 36, 37, 217, 218]",True,16.0,96.915,40.25600000000001,,,,,,,,,,7.0,David Neres,True,Maritimo,Benfica,0.2167837
,,19.0,299,75691.0,96.915,40.25600000000001,,,Carry,,,,,16.0,97.02000000000001,44.268,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,-0.19302766999999998
2519443645.0,207.0,19.0,299,75691.0,97.02000000000001,44.268,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,17.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519443601.0,188.0,19.0,264,101952.0,7.9799999999999995,23.732,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,17.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519443647.0,208.0,19.0,299,75691.0,100.065,41.344,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthZ', 'Assisted', 'Zone', 'Head', 'BlockedY', 'OppositeRelatedEvent', 'BlockedX', 'RelatedEventId', 'IntentionalAssist', 'HighLeft', 'GoalMouthY', 'SmallBoxLeft', 'FromCorner']","[91, 9, 10, 0, 5, 14]",True,17.0,,,206.0,326505.0,99.1,53.8,32.9,52.2,True,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
