id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2516612637.0,34.0,3.0,786,408941.0,68.88,59.704,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,23.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516612799.0,47.0,3.0,9509,381793.0,22.26,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'ThrowIn', 'PassEndY', 'PassEndX']","[91, 212, 36, 37, 215]",True,35.0,25.935,6.188000000000001,,,,,,,,,,,42.0,Lucas Soares,False,Casa Pia AC,Pacos de Ferreira,0.0
2516612811.0,48.0,3.0,9509,120734.0,25.935,6.188000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,36.0,23.94,1.4960000000000002,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,0.0
2516612821.0,49.0,3.0,9509,381793.0,23.94,1.4960000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,38.0,17.745,3.808,,,,,,,,,,,42.0,Lucas Soares,False,Casa Pia AC,Pacos de Ferreira,-0.0006523799999999993
2516612833.0,50.0,3.0,9509,136355.0,17.325,4.0120000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone', 'Longball', 'Chipped', 'PassEndX']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,39.0,49.245,0.0,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,
2516612981.0,37.0,3.0,786,23621.0,63.315,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'ThrowIn', 'Angle']","[91, 212, 35, 38, 216]",True,52.0,59.010000000000005,60.384,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0027146399999999973
2516613011.0,38.0,3.0,786,422245.0,59.010000000000005,60.31600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,53.0,60.165,64.464,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0
2516613019.0,39.0,3.0,786,23621.0,59.85,65.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 54]",True,54.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516612999.0,52.0,3.0,9509,447577.0,45.15,2.72,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,54.0,,,,,,,,,,,,,24.0,Yuki Soma,,Casa Pia AC,Pacos de Ferreira,
2516613063.0,40.0,3.0,786,23621.0,48.825,64.804,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,56.0,25.935,53.448,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0030596200000000007
2516613085.0,41.0,3.0,786,380682.0,25.935,51.408,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,59.0,20.265,33.79600000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0007416699999999998
2516613139.0,42.0,4.0,786,423078.0,20.16,33.11600000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,2.0,26.145,9.928,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0007416699999999998
2516613163.0,43.0,4.0,786,110341.0,40.425000000000004,9.656,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,8.0,60.900000000000006,20.060000000000002,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.007204130000000001
2516613183.0,44.0,4.0,786,427566.0,60.795,19.924000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,10.0,37.38,17.068,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.00416422
2516613205.0,45.0,4.0,786,423078.0,37.38,17.068,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,13.0,34.33500000000001,42.228,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0015871199999999992
2516613233.0,46.0,4.0,786,380682.0,34.86000000000001,44.2,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,15.0,45.464999999999996,63.376000000000005,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0013788199999999994
2516613277.0,47.0,4.0,786,23621.0,45.464999999999996,63.376000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Longball', 'Chipped', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 120, 124, 128, 36, 38, 217, 218]",True,18.0,94.71000000000001,48.348,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516613281.0,53.0,4.0,9509,135570.0,5.04,19.652,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,23.0,,,,,,,,,,,,,33.0,Ricardo Batista,,Casa Pia AC,Pacos de Ferreira,
,,4.0,9509,135570.0,5.04,19.652,,,Carry,,,,,23.0,8.505,24.344,,,,,,,,,,,33.0,Ricardo Batista,False,Casa Pia AC,Pacos de Ferreira,0.0
2516613375.0,54.0,4.0,9509,135570.0,8.505,24.344,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,25.0,15.75,48.89200000000001,,,,,,,,,,,33.0,Ricardo Batista,False,Casa Pia AC,Pacos de Ferreira,0.0008975500000000004
,,4.0,9509,105686.0,15.75,48.89200000000001,,,Carry,,,,,25.0,24.990000000000002,48.89200000000001,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,0.0002355900000000008
2516613411.0,55.0,4.0,9509,105686.0,24.990000000000002,48.89200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,30.0,29.82,64.26,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,-0.0002364500000000009
,,4.0,9509,444766.0,29.82,64.26,,,Carry,,,,,30.0,26.775000000000002,65.28,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,-0.0013280500000000008
2516613443.0,56.0,4.0,9509,444766.0,26.775000000000002,65.28,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,32.0,13.545000000000002,47.124,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,8.600000000000968e-07
,,4.0,9509,105686.0,13.545000000000002,47.124,,,Carry,,,,,32.0,35.07,47.668,,,,,,,,,,,19.0,Nermin Zolotic,True,Casa Pia AC,Pacos de Ferreira,0.0013271700000000008
2516613557.0,57.0,4.0,9509,105686.0,35.07,47.668,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,44.0,28.980000000000004,34.272,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,-0.0013679799999999995
,,4.0,9509,120734.0,28.980000000000004,34.272,,,Carry,,,,,44.0,31.080000000000002,29.852,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,0.0
2516613635.0,58.0,4.0,9509,120734.0,31.080000000000002,29.852,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,49.0,27.72,7.48,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,-0.0015471700000000005
,,4.0,9509,136355.0,27.72,7.48,,,Carry,,,,,49.0,27.51,4.760000000000001,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,-0.0013280500000000008
2516613641.0,59.0,4.0,9509,136355.0,27.51,4.760000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'OppositeRelatedEvent', 'Angle', 'Offensive', 'StandingSave']","[91, 118, 120, 29, 36, 38, 215, 218]",True,53.0,28.77,4.42,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,
2516613649.0,48.0,4.0,786,444941.0,73.08,64.87200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 60]",True,53.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516613939.0,61.0,5.0,9509,381793.0,34.65,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 212, 36, 37, 216]",True,12.0,48.72,9.996,,,,,,,,,,,42.0,Lucas Soares,False,Casa Pia AC,Pacos de Ferreira,0.004068810000000001
,,5.0,9509,436559.0,48.72,9.996,,,Carry,,,,,12.0,36.330000000000005,8.84,,,,,,,,,,,99.0,Clayton,False,Casa Pia AC,Pacos de Ferreira,-0.0016982100000000003
2516613993.0,62.0,5.0,9509,436559.0,36.330000000000005,8.84,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,17.0,43.575,20.468000000000004,,,,,,,,,,,99.0,Clayton,False,Casa Pia AC,Pacos de Ferreira,0.0005445499999999995
,,5.0,9509,105745.0,43.575,20.468000000000004,,,Carry,,,,,17.0,51.135000000000005,27.064,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,0.00215424
2516614047.0,63.0,5.0,9509,105745.0,51.135000000000005,27.064,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Longball', 'Zone', 'Angle', 'Length']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,19.0,78.12,51.544000000000004,,,,,,,,,,,27.0,Afonso Taira,True,Casa Pia AC,Pacos de Ferreira,0.014686739999999998
,,5.0,9509,444766.0,78.12,51.544000000000004,,,Carry,,,,,19.0,88.62,51.204,,,,,,,,,,,5.0,Leonardo Lelo,True,Casa Pia AC,Pacos de Ferreira,0.01665471
2516614057.0,64.0,5.0,9509,444766.0,88.62,51.204,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Chipped', 'Cross', 'OppositeRelatedEvent', 'PassEndX', 'Offensive', 'LeftFoot', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 138, 124, 126, 36, 38, 217, 218]",True,23.0,89.88,49.57200000000001,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,
2516614077.0,50.0,5.0,786,110341.0,11.97,17.612000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'BlockedCross', 'OppositeRelatedEvent']","[91, 59]",True,23.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516614105.0,51.0,5.0,786,110341.0,13.440000000000001,18.088,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,25.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516614101.0,65.0,5.0,9509,444766.0,91.56,49.912000000000006,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,25.0,,,,,,,,,,,,,5.0,Leonardo Lelo,,Casa Pia AC,Pacos de Ferreira,
2516614489.0,66.0,5.0,9509,322631.0,104.685,67.524,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Cross', 'Zone', 'StandingSave', 'RightFoot', 'Longball', 'CornerTaken', 'Chipped', 'Length', 'PassEndY']","[91, 137, 124, 126, 31, 33, 34, 36, 38, 217, 218]",True,50.0,105.0,29.172,,,,,,,,,,,8.0,Ângelo Neto,True,Casa Pia AC,Pacos de Ferreira,
2516614849.0,54.0,6.0,786,70950.0,2.205,37.74,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'GoalKick', 'Chipped', 'Length', 'PassEndX', 'Zone', 'MissHigh', 'Longball', 'PassEndY']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,12.0,58.905,1.4960000000000002,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.005325399999999999
2516614881.0,55.0,6.0,786,70735.0,58.905,1.4960000000000002,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Longball', 'StandingSave', 'Zone', 'Chipped', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,16.0,92.4,17.816000000000003,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516614889.0,69.0,6.0,9509,135570.0,9.975,45.628,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,21.0,,,,,,,,,,,,,33.0,Ricardo Batista,,Casa Pia AC,Pacos de Ferreira,
2516615077.0,70.0,6.0,9509,135570.0,12.81,38.692,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'KeeperThrow', 'Angle']","[91, 36, 38, 215, 218]",True,25.0,21.945,23.392,,,,,,,,,,,33.0,Ricardo Batista,False,Casa Pia AC,Pacos de Ferreira,-0.0008141799999999994
,,6.0,9509,136355.0,21.945,23.392,,,Carry,,,,,25.0,28.665000000000003,22.168000000000003,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,0.00109158
2516615091.0,71.0,6.0,9509,136355.0,28.665000000000003,22.168000000000003,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,33.0,24.57,32.368,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,-0.0009391300000000016
,,6.0,9509,120734.0,24.57,32.368,,,Carry,,,,,33.0,24.990000000000002,34.0,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,0.0
2516615107.0,72.0,6.0,9509,120734.0,24.990000000000002,34.0,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,34.0,28.665000000000003,23.528000000000002,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,0.0009391300000000016
,,6.0,9509,136355.0,28.665000000000003,23.528000000000002,,,Carry,,,,,34.0,27.090000000000003,24.412,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,-0.00109158
2516615159.0,73.0,6.0,9509,136355.0,27.090000000000003,24.412,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,36.0,29.82,26.044,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,0.0002191399999999996
2516615193.0,74.0,6.0,9509,105745.0,29.085,24.82,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Chipped', 'Length']","[91, 120, 124, 128, 36, 38, 216, 218]",True,38.0,66.15,0.0,,,,,,,,,,,27.0,Afonso Taira,True,Casa Pia AC,Pacos de Ferreira,
2516615301.0,57.0,6.0,786,23621.0,40.005,68.0,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'ThrowIn', 'PassEndX']","[91, 212, 35, 38, 215]",True,47.0,30.975,60.928,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0014860800000000007
2516615343.0,58.0,6.0,786,380682.0,29.715000000000003,56.644000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,50.0,38.43,51.00000000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0015522900000000013
2516615367.0,59.0,6.0,786,422245.0,34.545,49.776,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,53.0,27.090000000000003,35.428000000000004,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0009391300000000016
2516615397.0,60.0,6.0,786,423078.0,30.345,29.240000000000002,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,56.0,35.595,44.676,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0002191399999999996
2516615441.0,61.0,6.0,786,422245.0,36.645,46.647999999999996,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,58.0,44.625,65.212,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0002082999999999998
2516615495.0,62.0,7.0,786,23621.0,47.67,64.736,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,0.0,32.445,57.188,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.001888540000000001
2516615535.0,63.0,7.0,786,380682.0,32.550000000000004,50.524,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,4.0,31.605000000000004,31.28,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0002191399999999996
2516615569.0,64.0,7.0,786,423078.0,32.76,30.668000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,7.0,42.63,6.800000000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-6.108999999999976e-05
2516615631.0,65.0,7.0,786,110341.0,55.33500000000001,5.236000000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,11.0,71.925,9.112,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.00927925
2516615663.0,67.0,7.0,786,110341.0,63.105000000000004,11.356,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,15.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516615659.0,66.0,7.0,786,407139.0,64.78500000000001,5.984000000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,15.0,63.21000000000001,11.56,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0012528700000000031
2516615695.0,68.0,7.0,786,407139.0,62.685,6.392,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,17.0,41.79,9.044,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.005303409999999996
2516615751.0,69.0,7.0,786,423078.0,41.79,9.112,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,20.0,39.9,37.128,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0004792700000000004
2516615851.0,70.0,7.0,786,380682.0,33.285000000000004,37.468,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,25.0,15.120000000000001,29.444,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0004965400000000002
2516615887.0,71.0,7.0,786,70950.0,15.120000000000001,29.240000000000002,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,30.0,21.840000000000003,19.448000000000004,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0008141799999999994
