id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2378142653.0,168.0,20.0,2188.0,333315.0,48.825,28.288000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,29.0,48.405,44.676,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0005547
2378142655.0,169.0,20.0,2188.0,421890.0,62.79,53.38,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,32.0,71.29500000000003,68.0,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0025178200000000005
2378142661.0,168.0,20.0,786.0,275110.0,42.839999999999996,0.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 216]",True,52.0,42.525,4.896000000000001,,,,,,,,,29.0,Fernando Fonseca,False,Estoril,Pacos de Ferreira,0.0
2378142663.0,169.0,20.0,786.0,121675.0,42.73500000000002,5.44,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['LayOff', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,53.0,38.745,1.4960000000000002,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0
,,20.0,,275110.0,38.745,1.4960000000000002,,,Carry,,,,,53.0,35.595,3.876,,,,,,,,,29.0,Fernando Fonseca,False,Estoril,Pacos de Ferreira,-0.0014860800000000007
2378142667.0,170.0,20.0,786.0,275110.0,35.595,3.876,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,55.0,23.625,2.8560000000000003,,,,,,,,,29.0,Fernando Fonseca,False,Estoril,Pacos de Ferreira,-0.0013280500000000008
,,20.0,,423078.0,23.625,2.8560000000000003,,,Carry,,,,,55.0,22.995,4.6240000000000006,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0
2378142671.0,171.0,20.0,786.0,423078.0,22.995,4.6240000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,59.0,31.919999999999998,13.260000000000003,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0021463600000000017
2378142673.0,172.0,21.0,786.0,121675.0,32.34,13.396000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,0.0,10.605,26.04400000000001,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0002323199999999994
2378142675.0,173.0,21.0,786.0,364187.0,9.87,27.268000000000008,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'Longball', 'PassEndX', 'Zone']","[91, 117, 127, 36, 37, 215, 218]",True,4.0,19.215,65.756,,,,,,,,,13.0,André Ferreira,False,Estoril,Pacos de Ferreira,-0.0009620200000000009
,,21.0,,23621.0,19.215,65.756,,,Carry,,,,,4.0,12.600000000000001,65.144,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,-0.0006523799999999993
2378142677.0,174.0,21.0,786.0,23621.0,12.600000000000001,65.144,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Chipped', 'Longball', 'Zone', 'PassEndY', 'Angle']","[91, 117, 124, 127, 36, 38, 216, 218]",True,11.0,45.255,58.956,,,,,,,,,5.0,Antunes,True,Estoril,Pacos de Ferreira,0.006049240000000001
,,21.0,,380685.0,45.255,58.956,,,Carry,,,,,11.0,49.875,39.78,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,0.0010005799999999992
2378142681.0,171.0,21.0,2188.0,421892.0,56.49,21.216,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,14.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142679.0,175.0,21.0,786.0,380685.0,48.510000000000005,46.784,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,14.0,,,,,,,,,,,9.0,Uilton,,Estoril,Pacos de Ferreira,
2378142683.0,176.0,21.0,786.0,380685.0,49.875,39.78,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,17.0,69.19500000000001,39.440000000000005,,,,,,,,,9.0,Uilton,True,Estoril,Pacos de Ferreira,0.005124720000000001
,,21.0,,110341.0,69.19500000000001,39.440000000000005,,,Carry,,,,,17.0,69.3,49.980000000000004,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.0006193799999999992
2378142685.0,177.0,21.0,786.0,110341.0,69.3,49.98,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'Foul']","[91, 63]",True,20.0,,,,,,,,,,,15.0,Juan Delgado,,Estoril,Pacos de Ferreira,
2378142691.0,172.0,21.0,2188.0,356232.0,35.7,18.02,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Foul']",[64],False,20.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142711.0,178.0,22.0,786.0,23621.0,66.78,55.964,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Cross', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'Chipped', 'PassEndX', 'FreekickTaken']","[91, 138, 124, 126, 36, 38, 217, 218]",True,19.0,91.56,37.33200000000001,,,,,,,,,5.0,Antunes,True,Estoril,Pacos de Ferreira,0.08934755
2378142717.0,173.0,22.0,2188.0,69742.0,13.44,26.996,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 94, 95, 215]",True,21.0,21.630000000000003,35.02,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142715.0,179.0,22.0,786.0,121675.0,84.315,34.0,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['OutOfBoxCentre', 'RightFoot', 'GoalMouthY', 'GoalMouthZ', 'Zone', 'SetPiece', 'StandingSave']","[91, 7, 10, 89, 2, 5, 12]",True,22.0,,,,,12.5,40.8,True,,,,22.0,Luiz Carlos,,Estoril,Pacos de Ferreira,
2378142733.0,175.0,22.0,2188.0,331191.0,3.150000000000001,39.916,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'MissHigh', 'GoalKick', 'Angle', 'Zone', 'Longball', 'Length', 'PassEndX']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,54.0,76.755,66.096,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.01181073
2378142737.0,176.0,22.0,2188.0,374830.0,76.755,66.096,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'HeadPass']","[91, 120, 29, 139, 36, 38, 217, 218]",True,58.0,96.60000000000001,49.57200000000001,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.04320465999999999
2378142735.0,181.0,23.0,786.0,364187.0,7.665,21.624,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,2.0,,,,,,,,,,,13.0,André Ferreira,,Estoril,Pacos de Ferreira,
,,23.0,,364187.0,7.665,21.624000000000002,,,Carry,,,,,2.0,8.715000000000002,27.608000000000004,,,,,,,,,13.0,André Ferreira,False,Estoril,Pacos de Ferreira,0.0005306600000000005
2378142739.0,182.0,23.0,786.0,364187.0,8.715000000000002,27.608000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,7.0,25.515,32.64,,,,,,,,,13.0,André Ferreira,False,Estoril,Pacos de Ferreira,0.0007549299999999991
,,23.0,,422245.0,25.515,32.64,,,Carry,,,,,7.0,31.919999999999998,40.596,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0011582700000000012
2378142741.0,183.0,23.0,786.0,422245.0,31.919999999999998,40.596,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,11.0,35.49,63.58000000000001,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,-0.0015471700000000005
,,23.0,,23621.0,35.49,63.58000000000001,,,Carry,,,,,11.0,43.155,61.2,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0014860800000000007
2378142745.0,184.0,23.0,786.0,23621.0,43.155,61.2,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,17.0,28.245,46.172,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,-0.00015804999999999986
,,23.0,,322640.0,28.245,46.172,,,Carry,,,,,17.0,28.665000000000006,42.636,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0
2378142747.0,185.0,23.0,786.0,322640.0,28.665000000000006,42.636,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,23.0,37.275,44.744,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0015871199999999992
2378142749.0,186.0,23.0,786.0,422245.0,37.275,44.744,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'LayOff', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,24.0,26.25,46.376000000000005,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,-0.002678699999999999
,,23.0,,322640.0,26.25,46.376000000000005,,,Carry,,,,,24.0,24.675,48.21200000000001,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0
2378142755.0,187.0,23.0,786.0,322640.0,24.675,48.21200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,26.0,28.455000000000002,54.604,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.00058186
2378142757.0,188.0,23.0,786.0,384889.0,29.085,53.244,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,27.0,21.525000000000002,42.432,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,-0.0004294100000000016
,,23.0,,322640.0,21.525000000000002,42.432,,,Carry,,,,,27.0,24.36,42.636,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,-0.00015244999999999842
2378142759.0,189.0,23.0,786.0,322640.0,24.36,42.636,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,32.0,27.825000000000006,54.80800000000002,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.00058186
,,23.0,,384889.0,27.825000000000006,54.80800000000002,,,Carry,,,,,32.0,28.14,46.44400000000001,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.00050972
2378142765.0,190.0,23.0,786.0,384889.0,28.14,46.44400000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Chipped', 'Longball', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,36.0,44.625,0.0,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.00015804999999999986
2378142775.0,178.0,23.0,2188.0,105928.0,58.695,68.0,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Longball', 'PassEndX', 'Length', 'ThrowIn']","[91, 212, 35, 38, 216]",True,42.0,40.53,56.44000000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.002588769999999999
2378142777.0,179.0,23.0,2188.0,421890.0,39.48,53.176000000000016,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,46.0,37.17,39.168000000000006,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0004792700000000004
2378142779.0,180.0,23.0,2188.0,333315.0,36.225,35.29200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'Length', 'StandingSave', 'PassEndY', 'Chipped', 'PassEndX', 'Angle']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,49.0,59.115,6.800000000000002,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.0021094999999999985
2378142781.0,181.0,23.0,2188.0,421891.0,75.495,28.900000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,55.0,84.94500000000001,35.836000000000006,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.01126177
2378142783.0,182.0,23.0,2188.0,374830.0,84.94500000000001,36.108,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'ShotAssist', 'Zone', 'Length', 'PassEndX', 'Angle', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,56.0,81.69,43.044000000000004,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0065612399999999994
2378142785.0,183.0,23.0,2188.0,105928.0,83.16000000000001,46.648,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['StandingSave', 'OppositeRelatedEvent', 'RegularPlay', 'GoalMouthY', 'Assisted', 'OutOfBoxCentre', 'BlockedX', 'Zone', 'GoalMouthZ', 'RelatedEventId', 'LowCentre', 'RightFoot', 'BlockedY']","[91, 9, 10, 2, 3, 12]",True,58.0,,,98.0,52.3,16.5,50.0,True,182.0,374830.0,,,,,Estoril,Pacos de Ferreira,
2378142789.0,193.0,23.0,786.0,364187.0,2.7300000000000004,32.368,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'StandingSave', 'Hands', 'Collected', 'OppositeRelatedEvent', 'KeeperSaveObox']","[91, 110, 113, 77, 79, 84, 82]",True,59.0,,,,,,,,,,,13.0,André Ferreira,,Estoril,Pacos de Ferreira,
2378142787.0,192.0,24.0,786.0,364187.0,2.52,33.592,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,0.0,,,,,,,,,,,13.0,André Ferreira,,Estoril,Pacos de Ferreira,
2378142791.0,194.0,24.0,786.0,364187.0,6.195,31.756000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'KeeperThrow', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 36, 38, 215, 218]",True,19.0,10.920000000000005,20.604000000000003,,,,,,,,,13.0,André Ferreira,False,Estoril,Pacos de Ferreira,0.0003668899999999999
2378142795.0,195.0,24.0,786.0,423078.0,10.920000000000005,20.604000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,19.0,4.305,31.212,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,-0.0003668899999999999
2378142797.0,196.0,24.0,786.0,364187.0,4.305,31.212,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Longball']","[91, 118, 120, 128, 36, 38, 215, 218]",True,21.0,32.865,17.476,,,,,,,,,13.0,André Ferreira,False,Estoril,Pacos de Ferreira,0.0016940600000000007
2378142799.0,184.0,24.0,2188.0,421892.0,76.33500000000001,50.79600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Head', 'Zone']","[91, 101, 56]",True,22.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142801.0,197.0,24.0,786.0,423078.0,15.645000000000001,19.992000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Longball', 'PassEndY', 'Angle', 'Zone']","[91, 117, 127, 36, 37, 216, 218]",True,22.0,37.59,36.992000000000004,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0028490100000000008
,,24.0,,384889.0,37.59,36.992000000000004,,,Carry,,,,,22.0,38.955000000000005,44.812000000000005,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,6.527999999999916e-05
2378142803.0,198.0,24.0,786.0,384889.0,38.955000000000005,44.812000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,26.0,59.01000000000001,62.96800000000002,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.0020442199999999994
2378142807.0,185.0,24.0,2188.0,421891.0,43.68000000000001,4.0120000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,28.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378144141.0,354.0,24.0,786.0,23621.0,62.265,68.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'ThrowIn', 'Length']","[91, 212, 36, 38, 217]",True,40.0,70.56,65.34800000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0
2378142819.0,200.0,24.0,786.0,380685.0,66.99,66.70800000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,40.0,70.03500000000001,66.028,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,0.0
,,24.0,,380685.0,70.56,65.34800000000001,,,Carry,,,,,40.0,66.99,66.70800000000003,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,-0.00377069
,,24.0,,23621.0,70.03500000000001,66.028,,,Carry,,,,,40.0,67.2,64.60000000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0
2378142825.0,201.0,24.0,786.0,23621.0,67.2,64.60000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'Offensive']","[91, 63]",True,41.0,,,,,,,,,,,5.0,Antunes,,Estoril,Pacos de Ferreira,
2378142821.0,187.0,24.0,2188.0,329403.0,37.8,3.4000000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']",[64],False,41.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142831.0,202.0,25.0,786.0,23621.0,57.75,65.008,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 132, 35, 38, 216, 218]",True,14.0,56.595,46.92,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0021200000000000004
2378142835.0,203.0,25.0,786.0,131384.0,56.595,46.92,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,14.0,45.675000000000004,43.79200000000001,,,,,,,,,10.0,Denilson,False,Estoril,Pacos de Ferreira,-0.0025646799999999997
,,25.0,,121675.0,45.675000000000004,43.79200000000001,,,Carry,,,,,14.0,48.195,39.236,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0005547
2378142837.0,204.0,25.0,786.0,121675.0,48.195,39.236,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Longball', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 127, 36, 38, 216, 218]",True,17.0,59.85,3.6720000000000006,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,-0.0001100200000000006
2378142839.0,205.0,25.0,786.0,275110.0,61.32,3.400000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,21.0,75.91500000000002,2.2440000000000007,,,,,,,,,29.0,Fernando Fonseca,True,Estoril,Pacos de Ferreira,0.006485330000000001
,,25.0,,110341.0,75.91500000000002,2.2440000000000007,,,Carry,,,,,21.0,68.04000000000002,4.08,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.00377069
2378142841.0,206.0,25.0,786.0,110341.0,68.04000000000002,4.08,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,24.0,59.535000000000004,17.272000000000006,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.0005946400000000004
,,25.0,,121675.0,59.535000000000004,17.272000000000006,,,Carry,,,,,24.0,59.535000000000004,19.652000000000005,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0
2378142847.0,207.0,25.0,786.0,121675.0,59.535000000000004,19.652000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Chipped', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,26.0,69.615,65.41600000000001,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0005946400000000004
,,25.0,,23621.0,69.615,65.41600000000001,,,Carry,,,,,26.0,72.765,63.104,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.00377069
2378142849.0,208.0,25.0,786.0,23621.0,72.765,63.104,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,32.0,74.55,54.74,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0027939199999999983
,,25.0,,131384.0,74.55,54.74,,,Carry,,,,,32.0,73.39500000000001,58.82000000000002,,,,,,,,,10.0,Denilson,False,Estoril,Pacos de Ferreira,0.0
2378142853.0,209.0,25.0,786.0,131384.0,73.39500000000001,58.82000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,34.0,64.68,55.01200000000001,,,,,,,,,10.0,Denilson,False,Estoril,Pacos de Ferreira,-0.005311739999999999
,,25.0,,422245.0,64.68,55.01200000000001,,,Carry,,,,,34.0,63.105000000000004,54.196000000000005,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0
2378142855.0,210.0,25.0,786.0,422245.0,63.105000000000004,54.196000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,36.0,63.315,42.976000000000006,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0006478500000000019
2378142859.0,211.0,25.0,786.0,121675.0,62.895,42.568000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,37.0,42.42,52.224000000000004,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,-0.007204130000000001
